TMPL	Temperature (*C)	Temperature (*C)	Soil Moist-VWC (%VWC)	Solar Rad (wat/m2)	RH (%)	Temperature (*C)	Rainfall (mm)	Wind Dir (Deg)	Wind Gust (km/h)	Wind Speed (km/h)	Dew Point (*C)
	*C	*C	%VWC	wat/m2	%	*C	mm	Deg	km/h	km/h	*C
	TMPA	TMPB	VWCC	SRD	HMD	TMP	RNF	WND	WNG	WNS	DEW
2019-05-01 07:30	72.8	73.4	131.0	11.0	94.9	72.3	0.0	275	7	2	
2019-05-01 07:45	72.8	73.3	131.0	18.0	95.0	72.4	0.0	279	6	2	
2019-05-01 08:00	72.8	73.3	131.0	27.0	95.2	72.3	0.0	278	5	2	
2019-05-01 08:15	72.9	73.3	131.1	31.0	95.3	72.3	0.0	272	6	1	
2019-05-01 08:30	72.9	73.3	131.1	39.0	95.0	72.5	0.0	275	7	2	
2019-05-01 08:45	73.0	73.3	131.1	60.0	94.3	72.7	0.0	276	6	2	
2019-05-01 09:00	73.1	73.4	131.1	65.0	93.8	73.2	0.0	276	5	1	
2019-05-01 09:15	73.3	73.4	131.1	72.0	92.3	73.4	0.0	285	7	3	
2019-05-01 09:30	73.5	73.5	131.0	96.0	91.5	73.9	0.0	290	7	3	
2019-05-01 09:45	73.7	73.6	131.1	100.0	90.8	74.1	0.0	280	8	3	
2019-05-01 10:00	73.9	73.7	131.1	101.0	90.6	74.3	0.0	285	6	2	
2019-05-01 10:15	74.1	73.8	131.1	124.0	89.7	74.7	0.0	283	8	3	
2019-05-01 10:30	74.4	73.9	131.1	147.0	88.4	75.5	0.0	289	8	3	
2019-05-01 10:45	74.7	74.1	131.1	166.0	87.2	75.9	0.0	283	8	4	
2019-05-01 11:00	75.1	74.3	131.1	176.0	86.0	76.0	0.0	282	9	5	
2019-05-01 11:15	75.3	74.5	131.0	180.0	85.3	76.2	0.0	290	7	4	
2019-05-01 11:30	75.8	74.6	131.0	260.0	83.4	77.0	0.0	285	9	4	
2019-05-01 11:45	76.5	74.9	131.0	328.0	81.7	77.9	0.0	279	9	4	
2019-05-01 12:00	77.4	75.3	131.0	371.0	80.5	78.5	0.0	279	11	5	
2019-05-01 12:15	77.8	75.7	131.0	224.0	81.1	77.3	0.0	282	14	6	
2019-05-01 12:30	78.0	76.1	131.0	276.0	80.8	78.0	0.0	286	10	4	
2019-05-01 12:45	78.4	76.3	131.0	272.0	78.9	78.3	0.0	286	10	4	
2019-05-01 13:00	78.7	76.6	131.0	422.0	78.6	79.2	0.0	290	8	4	
2019-05-01 13:15	79.8	77.0	131.0	430.0	76.6	80.5	0.0	289	10	4	
2019-05-01 13:30	80.9	77.5	131.1	539.0	72.9	81.3	0.0	297	12	7	
2019-05-01 13:45	81.9	78.1	131.1	504.0	72.6	81.6	0.0	288	10	5	
2019-05-01 14:00	82.8	78.8	130.9	448.0	72.6	81.4	0.0	276	10	5	
2019-05-01 14:15	83.6	79.4	131.0	614.0	71.1	82.7	0.0	272	12	6	
2019-05-01 14:30	84.3	80.0	131.0	523.0	70.4	82.4	0.0	279	13	6	
2019-05-01 14:45	84.6	80.5	131.0	364.0	71.3	81.4	0.0	276	15	6	
2019-05-01 15:00	84.2	80.8	131.1	286.0	72.6	80.7	0.0	271	12	6	
2019-05-01 15:15	83.8	81.0	131.1	322.0	72.7	81.0	0.0	275	12	6	
2019-05-01 15:30	83.4	81.0	131.0	190.0	73.4	80.1	0.0	290	10	6	
2019-05-01 15:45	82.8	80.9	131.0	229.0	74.6	79.8	0.0	288	16	6	
2019-05-01 16:00	82.9	80.8	131.1	432.0	72.2	81.1	0.0	278	11	7	
2019-05-01 16:15	83.2	80.8	131.0	183.0	74.2	79.4	0.0	299	15	6	
2019-05-01 16:30	82.6	80.9	131.0	226.0	77.2	78.9	0.0	286	12	4	
2019-05-01 16:45	82.7	80.8	131.1	458.0	73.3	80.8	0.0	283	12	6	
2019-05-01 17:00	83.9	80.9	131.0	389.0	71.9	81.9	0.0	276	16	6	
2019-05-01 17:15	84.2	81.3	131.1	295.0	75.2	80.0	0.0	285	12	7	
2019-05-01 17:30	83.7	81.5	131.1	276.0	76.3	79.5	0.0	279	12	5	
2019-05-01 17:45	83.7	81.5	131.1	324.0	74.1	81.5	0.0	286	11	5	
2019-05-01 18:00	83.5	81.6	131.1	315.0	73.7	81.2	0.0	283	11	6	
2019-05-01 18:15	83.5	81.6	131.1	331.0	72.2	82.3	0.0	278	15	6	
2019-05-01 18:30	83.2	81.6	131.1	250.0	71.4	81.9	0.0	282	16	5	
2019-05-01 18:45	82.6	81.5	131.2	192.0	72.9	80.9	0.0	280	13	6	
2019-05-01 19:00	81.8	81.4	131.2	93.0	75.0	79.4	0.0	290	12	6	
2019-05-01 19:15	80.8	81.0	131.2	40.0	77.2	78.3	0.0	283	12	6	
2019-05-01 19:30	80.1	80.5	131.2	46.0	78.2	78.3	0.0	286	10	4	
2019-05-01 19:45	79.5	80.1	131.2	20.0	80.1	77.7	0.0	272	6	3	
2019-05-01 20:00	79.0	79.7	131.2	3.0	80.8	76.8	0.0	268	8	3	
2019-05-01 20:15	78.5	79.3	131.2	0.0	80.7	76.6	0.0	276	11	3	
2019-05-01 20:30	77.9	78.9	131.2	0.0	83.1	75.9	0.0	283	5	2	
2019-05-01 20:45	77.6	78.6	131.2	0.0	83.7	75.9	0.0	272	6	2	
2019-05-01 21:00	77.2	78.3	131.2	0.0	84.5	75.5	0.0	280	6	2	
2019-05-01 21:15	76.9	78.0	131.2	0.0	85.5	75.3	0.0	283	5	2	
2019-05-01 21:30	76.6	77.7	131.2	0.0	85.4	75.5	0.0	278	9	3	
2019-05-01 21:45	76.3	77.4	131.2	0.0	86.6	75.1	0.0	282	6	2	
2019-05-01 22:00	76.1	77.2	131.3	0.0	87.6	74.8	0.0	283	5	1	
2019-05-01 22:15	75.9	77.0	131.2	0.0	89.1	74.3	0.0	266	5	2	
2019-05-01 22:30	75.6	76.7	131.2	0.0	89.9	74.1	0.0	265	7	3	
2019-05-01 22:45	75.3	76.5	131.3	0.0	90.3	74.1	0.0	264	7	2	
2019-05-01 23:00	75.2	76.3	131.3	0.0	90.0	74.4	0.0	259	8	4	
2019-05-01 23:15	75.1	76.1	131.3	0.0	90.7	74.1	0.0	266	7	3	
2019-05-01 23:30	75.0	76.0	131.3	0.0	91.2	74.1	0.0	279	7	3	
2019-05-01 23:45	74.9	75.8	131.4	0.0	91.5	74.0	0.0	278	8	3	
2019-05-02 00:00	74.7	75.7	131.3	0.0	92.1	73.8	0.0	275	6	2	
2019-05-02 00:15	74.6	75.6	131.3	0.0	92.7	73.6	0.0	276	9	3	
2019-05-02 00:30	74.5	75.4	131.4	0.0	92.9	73.7	0.0	288	7	3	
2019-05-02 00:45	74.5	75.3	131.3	0.0	93.1	73.6	0.0	288	7	3	
2019-05-02 01:00	74.4	75.3	131.4	0.0	93.6	73.5	0.0	279	7	2	
2019-05-02 01:15	74.4	75.2	131.4	0.0	93.7	73.6	0.0	288	7	3	
2019-05-02 01:30	74.3	75.1	131.4	0.0	93.8	73.5	0.0	293	9	3	
2019-05-02 01:45	74.2	75.0	131.4	0.0	94.5	73.3	0.0	304	8	2	
2019-05-02 02:00	74.2	74.9	131.4	0.0	94.5	73.4	0.0	303	4	1	
2019-05-02 02:15	74.1	74.9	131.4	0.0	94.5	73.4	0.0	310	4	0	
2019-05-02 02:30	74.1	74.8	131.4	0.0	94.7	73.3	0.0	192	3	0	
2019-05-02 02:45	73.9	74.7	131.4	0.0	90.0	70.4	0.0	127	28	10	
2019-05-02 03:00	73.0	74.6	131.4	0.0	86.0	64.6	0.0	146	21	13	61.3
2019-05-02 03:15	71.7	74.1	130.8	0.0	94.0	62.1	1.4	146	20	12	60.8
2019-05-02 03:30	69.6	73.2	129.7	0.0	96.5	61.5	0.1	168	16	7	60.7
2019-05-02 03:45	69.2	72.4	129.7	0.0	96.7	61.4	0.1	166	14	7	60.7
2019-05-02 04:00	68.7	71.9	129.7	0.0	96.7	61.5	0.3	170	13	6	60.8
2019-05-02 04:15	68.0	70.9	129.5	0.0	96.9	61.4	1.0	172	13	6	60.7
2019-05-02 04:30	67.5	70.5	129.7	0.0	96.6	61.5	0.0	179	13	6	60.8
2019-05-02 04:45	67.4	70.2	129.7	0.0	96.5	61.5	0.0	194	9	4	60.7
2019-05-02 05:00	67.2	69.9	129.7	0.0	95.8	61.6	0.0	218	8	4	60.7
2019-05-02 05:15	67.0	69.7	129.7	0.0	95.7	61.5	0.0	259	6	3	60.6
2019-05-02 05:30	66.8	69.5	129.8	0.0	96.2	61.5	0.0	256	8	4	60.7
2019-05-02 05:45	66.6	69.3	129.9	0.0	95.5	61.5	0.0	238	6	3	60.5
2019-05-02 06:00	66.4	69.1	129.9	0.0	96.2	61.2	0.0	248	4	1	60.4
2019-05-02 06:15	66.3	68.9	129.9	0.0	96.9	60.8	0.0	290	3	0	60.1
2019-05-02 06:30	66.1	68.8	129.9	0.0	97.5	60.4	0.0	299	2	0	59.9
2019-05-02 06:45	66.0	68.6	129.9	0.0	97.9	60.3	0.0	275	2	0	59.8
2019-05-02 07:00	65.8	68.5	129.9	7.0	97.4	60.7	0.0	268	8	2	60.1
2019-05-02 07:15	65.7	68.4	129.9	23.0	97.2	60.9	0.0	280	4	1	60.3
2019-05-02 07:30	65.7	68.2	129.9	41.0	97.2	61.1	0.0	278	5	2	60.5
2019-05-02 07:45	65.8	68.2	130.0	60.0	97.0	61.5	0.0	285	5	2	60.8
2019-05-02 08:00	66.0	68.2	130.0	77.0	96.4	61.8	0.0	293	6	2	61.0
2019-05-02 08:15	66.3	68.2	130.1	140.0	95.5	62.6	0.0	292	8	3	61.6
2019-05-02 08:30	67.0	68.2	130.0	221.0	93.1	64.0	0.0	293	9	4	62.4
2019-05-02 08:45	67.8	68.5	130.0	257.0	91.1	64.8	0.0	288	8	3	62.8
2019-05-02 09:00	68.4	68.7	130.0	137.0	91.6	64.2	0.0	251	7	2	62.3
2019-05-02 09:15	68.8	69.0	130.0	282.0	89.1	65.6	0.0	230	6	3	
2019-05-02 09:30	69.6	69.3	130.0	371.0	86.1	66.8	0.0	225	9	4	
2019-05-02 09:45	70.7	69.7	130.0	413.0	84.9	67.6	0.0	228	12	4	
2019-05-02 10:00	71.7	70.2	130.1	526.0	82.9	68.8	0.0	227	8	4	
2019-05-02 10:15	73.2	70.9	130.2	580.0	80.7	70.1	0.0	227	9	4	
2019-05-02 10:30	74.3	71.6	130.3	409.0	80.0	70.3	0.0	213	7	3	
2019-05-02 10:45	74.6	72.2	130.6	347.0	80.8	69.9	0.0	206	9	3	
2019-05-02 11:00	74.5	72.7	130.6	262.0	82.0	69.7	0.0	180	9	4	
2019-05-02 11:15	73.9	72.9	130.5	84.0	86.4	68.0	0.0	151	11	6	
2019-05-02 11:30	72.8	72.8	130.5	129.0	87.4	67.0	0.0	148	12	7	
2019-05-02 11:45	72.1	72.5	130.6	102.0	88.0	66.3	0.0	146	15	7	
2019-05-02 12:00	71.5	72.2	130.5	96.0	87.6	66.1	0.0	159	13	7	
2019-05-02 12:15	71.0	72.0	130.5	137.0	87.2	66.3	0.0	153	12	5	
2019-05-02 12:30	70.8	71.7	130.5	108.0	87.5	66.0	0.0	162	11	6	
2019-05-02 12:45	70.6	71.5	130.5	255.0	85.7	66.5	0.0	159	13	6	
2019-05-02 13:00	71.2	71.5	130.6	325.0	83.9	67.4	0.0	166	11	6	
2019-05-02 13:15	71.7	71.6	130.6	373.0	82.4	68.0	0.0	175	13	7	
2019-05-02 13:30	72.3	71.8	130.7	418.0	81.0	69.0	0.0	177	13	6	
2019-05-02 13:45	73.0	72.1	130.6	500.0	79.5	70.0	0.0	184	11	6	
2019-05-02 14:00	74.1	72.5	130.7	442.0	78.8	71.0	0.0	183	14	6	
2019-05-02 14:15	74.4	73.0	130.7	382.0	79.6	70.6	0.0	193	12	5	
2019-05-02 14:30	74.9	73.3	130.7	432.0	78.1	72.4	0.0	189	9	4	
2019-05-02 14:45	75.4	73.7	130.7	266.0	79.8	71.9	0.0	206	10	4	
2019-05-02 15:00	75.3	74.0	130.7	250.0	80.6	71.7	0.0	186	7	3	
2019-05-02 15:15	75.2	74.2	130.7	256.0	81.0	72.0	0.0	192	7	3	
2019-05-02 15:30	75.1	74.3	130.6	172.0	81.9	72.0	0.0	182	6	2	
2019-05-02 15:45	74.7	74.3	130.6	69.0	83.9	71.2	0.0	168	5	2	
2019-05-02 16:00	74.0	74.2	130.6	3.0	86.9	70.3	0.0	90	16	5	
2019-05-02 16:15	72.9	73.9	130.3	0.0	89.9	63.1	2.5	88	27	17	60.8
2019-05-02 16:30	70.3	72.7	129.9	0.0	97.8	60.5	5.4	115	28	18	60.0
2019-05-02 16:45	68.9	71.7	129.7	3.0	97.2	60.3	0.9	129	24	16	59.7
2019-05-02 17:00	68.1	71.0	129.7	6.0	96.0	60.6	0.3	127	24	14	59.7
2019-05-02 17:15	67.5	70.4	129.7	8.0	94.1	61.2	0.0	127	20	12	59.9
2019-05-02 17:30	67.1	69.9	129.7	6.0	94.3	61.4	0.3	81	15	9	60.1
2019-05-02 17:45	66.9	69.5	129.8	4.0	96.7	61.0	0.2	70	16	9	60.3
2019-05-02 18:00	66.8	69.3	129.8	6.0	95.3	61.4	0.2	101	18	11	60.4
2019-05-02 18:15	66.5	69.0	129.7	8.0	93.4	61.9	0.1	142	19	9	60.4
2019-05-02 18:30	66.3	68.7	129.7	13.0	93.9	62.0	0.4	180	10	4	60.6
2019-05-02 18:45	66.2	68.6	129.7	12.0	94.1	62.0	0.5	175	11	5	60.7
2019-05-02 19:00	66.2	68.4	129.7	20.0	94.4	62.1	0.1	169	10	4	60.9
2019-05-02 19:15	66.2	68.3	129.7	30.0	94.3	62.6	0.1	166	9	4	61.3
2019-05-02 19:30	66.3	68.3	129.8	16.0	94.1	62.5	0.0	265	6	1	61.2
2019-05-02 19:45	66.3	68.2	129.7	4.0	94.6	62.5	0.1	232	5	2	61.3
2019-05-02 20:00	66.2	68.1	129.7	1.0	95.3	62.5	0.2	194	8	4	61.5
2019-05-02 20:15	66.0	68.1	129.7	0.0	94.5	62.6	0.0	200	10	4	61.4
2019-05-02 20:30	65.8	67.9	129.7	0.0	94.3	62.6	0.0	221	8	3	61.3
2019-05-02 20:45	65.6	67.7	129.7	0.0	94.9	62.4	0.0	231	7	3	61.3
2019-05-02 21:00	65.4	67.6	129.8	0.0	95.9	62.1	0.0	231	5	2	61.2
2019-05-02 21:15	65.4	67.4	129.7	0.0	95.8	62.3	0.0	220	5	2	61.4
2019-05-02 21:30	65.4	67.3	129.7	0.0	95.9	62.4	0.0	258	6	2	61.5
2019-05-02 21:45	65.3	67.2	129.7	0.0	97.2	62.3	0.0	310	6	3	61.7
2019-05-02 22:00	65.3	67.1	129.7	0.0	97.5	62.1	0.0	262	4	1	61.6
2019-05-02 22:15	65.3	67.1	129.8	0.0	98.0	61.9	0.0	104	2	0	61.5
2019-05-02 22:30	65.4	67.1	129.7	0.0	98.6	61.9	0.0	297	5	1	61.6
2019-05-02 22:45	65.4	67.0	129.7	0.0	98.7	62.0	0.0	296	6	2	61.7
2019-05-02 23:00	65.4	67.0	129.7	0.0	98.6	62.2	0.0	283	4	1	61.9
2019-05-02 23:15	65.4	67.0	129.7	0.0	97.9	62.6	0.0	289	5	2	62.1
2019-05-02 23:30	65.4	67.0	129.7	0.0	96.9	63.0	0.0	276	4	0	62.3
2019-05-02 23:45	65.4	66.9	129.7	0.0	96.8	63.3	0.1	235	7	3	62.6
2019-05-03 00:00	65.4	66.9	129.7	0.0	97.5	63.2	0.0	242	6	2	62.6
2019-05-03 00:15	65.4	66.9	129.8	0.0	97.7	63.4	0.1	317	5	2	62.9
2019-05-03 00:30	65.5	66.9	129.7	0.0	97.8	63.4	0.0	230	2	0	62.9
2019-05-03 00:45	65.5	66.8	129.7	0.0	98.2	63.2	0.2	235	5	1	62.8
2019-05-03 01:00	65.6	66.8	129.7	0.0	98.8	63.1	0.0	141	3	0	62.8
2019-05-03 01:15	65.6	66.8	129.7	0.0	98.6	63.3	0.1	121	3	0	63.0
2019-05-03 01:30	65.6	66.9	129.7	0.0	98.2	63.4	0.2	69	4	1	63.0
2019-05-03 01:45	65.7	66.9	129.7	0.0	99.2	63.2	2.0	35	2	0	63.0
2019-05-03 02:00	65.8	67.0	129.7	0.0	99.6	63.1	0.1	299	2	0	63.0
2019-05-03 02:15	65.9	67.1	129.7	0.0	99.6	63.2	0.4	317	4	1	63.1
2019-05-03 02:30	66.0	67.2	129.7	0.0	99.1	63.4	1.3	317	4	1	63.2
2019-05-03 02:45	66.1	67.3	129.7	0.0	99.2	63.4	1.5	297	2	0	63.2
2019-05-03 03:00	66.4	67.5	129.7	0.0	99.1	64.1	1.0	306	2	0	63.9
2019-05-03 03:15	66.4	67.5	129.6	0.0	99.0	63.7	0.7	264	2	0	63.5
2019-05-03 03:30	66.5	67.6	129.7	0.0	99.1	63.8	0.5	241	2	0	63.6
2019-05-03 03:45	66.6	67.6	129.7	0.0	99.1	63.9	0.5	190	2	0	63.7
2019-05-03 04:00	66.7	67.7	129.7	0.0	98.8	64.2	0.8	192	4	1	63.9
2019-05-03 04:15	66.7	67.7	129.7	0.0	98.2	64.5	0.6	146	3	0	64.1
2019-05-03 04:30	66.7	67.7	129.7	0.0	97.9	64.0	0.8	142	4	0	63.5
2019-05-03 04:45	66.7	67.7	129.7	0.0	98.2	63.5	2.7	158	4	1	63.1
2019-05-03 05:00	66.6	67.7	129.7	0.0	97.8	62.5	0.6	149	4	1	62.0
2019-05-03 05:15	66.4	67.7	129.7	0.0	98.2	62.3	2.0	162	8	1	61.9
2019-05-03 05:30	66.2	67.6	129.7	0.0	97.4	61.8	1.7	128	9	5	61.2
2019-05-03 05:45	66.0	67.5	129.7	0.0	97.2	61.1	2.7	128	10	4	60.5
2019-05-03 06:00	65.9	67.4	129.7	0.0	98.4	61.5	5.8	118	10	5	61.2
2019-05-03 06:15	65.6	67.2	129.7	0.0	99.2	62.6	4.3	148	8	4	62.4
2019-05-03 06:30	65.5	67.1	129.7	0.0	99.5	61.8	3.8	97	7	2	61.7
2019-05-03 06:45	65.5	67.0	129.7	0.0	99.8	61.4	1.3	90	5	2	61.4
2019-05-03 07:00	65.4	67.0	129.7	0.0	99.4	61.4	0.9	155	10	5	61.3
2019-05-03 07:15	65.4	67.0	129.7	11.0	98.4	61.4	0.2	172	9	4	61.1
2019-05-03 07:30	65.4	66.9	129.7	24.0	97.5	61.4	0.0	165	9	4	60.9
2019-05-03 07:45	65.4	66.9	129.7	30.0	96.5	61.6	0.0	179	12	6	60.8
2019-05-03 08:00	65.5	66.9	129.7	33.0	95.2	62.0	0.0	192	12	4	60.9
2019-05-03 08:15	65.5	66.9	129.7	46.0	94.1	62.7	0.0	218	11	4	61.4
2019-05-03 08:30	65.6	66.9	129.7	66.0	93.9	63.1	0.0	223	7	4	61.7
2019-05-03 08:45	65.6	66.9	129.7	75.0	94.1	63.4	0.0	232	8	4	62.1
2019-05-03 09:00	65.9	66.9	129.7	136.0	94.3	63.9	0.0	234	9	4	62.6
2019-05-03 09:15	66.3	67.0	129.6	190.0	93.0	64.9	0.0	235	7	3	63.3
2019-05-03 09:30	66.8	67.1	129.7	163.0	91.9	65.0	0.0	237	9	5	
2019-05-03 09:45	67.1	67.3	129.7	92.0	92.9	64.6	0.0	227	9	4	63.0
2019-05-03 10:00	67.2	67.5	129.7	86.0	93.9	64.5	0.0	218	6	3	63.1
2019-05-03 10:15	67.2	67.6	129.7	186.0	94.3	64.9	0.0	221	8	3	63.6
2019-05-03 10:30	68.3	67.7	129.7	663.0	91.5	68.0	0.0	221	7	4	
2019-05-03 10:45	70.7	68.3	129.7	657.0	89.4	69.6	0.0	232	9	5	
2019-05-03 11:00	73.0	69.1	129.7	751.0	87.1	71.5	0.0	235	12	6	
2019-05-03 11:15	75.0	70.2	129.7	671.0	87.5	71.6	0.0	238	11	6	
2019-05-03 11:30	76.3	71.2	129.7	664.0	86.1	72.3	0.0	231	11	6	
2019-05-03 11:45	77.3	72.0	129.7	878.0	85.1	73.5	0.0	255	12	7	
2019-05-03 12:00	78.8	72.8	129.7	775.0	84.5	74.1	0.0	254	14	7	
2019-05-03 12:15	79.5	73.6	129.7	646.0	83.8	74.6	0.0	262	12	6	
2019-05-03 12:30	79.5	74.2	129.7	408.0	84.2	73.8	0.0	265	12	6	
2019-05-03 12:45	79.0	74.5	129.7	778.0	81.9	75.0	0.0	264	11	6	
2019-05-03 13:00	79.8	74.9	129.7	601.0	79.5	75.3	0.0	272	9	5	
2019-05-03 13:15	80.1	75.4	129.7	484.0	78.0	75.5	0.0	268	10	4	
2019-05-03 13:30	79.6	75.7	129.7	245.0	81.3	74.2	0.0	254	7	3	
2019-05-03 13:45	79.1	75.8	129.7	671.0	78.9	76.0	0.0	268	8	3	
2019-05-03 14:00	80.0	75.8	129.7	484.0	79.0	76.1	0.0	254	8	4	
2019-05-03 14:15	79.7	76.2	129.7	175.0	82.9	74.1	0.0	251	8	3	
2019-05-03 14:30	78.5	76.3	129.7	92.0	84.3	73.5	0.0	268	6	2	
2019-05-03 14:45	77.4	75.8	129.6	155.0	84.0	73.5	0.0	264	7	3	
2019-05-03 15:00	77.0	75.5	129.7	321.0	80.8	75.0	0.0	279	6	2	
2019-05-03 15:15	77.7	75.4	129.6	648.0	78.4	76.8	0.0	278	8	3	
2019-05-03 15:30	78.8	75.6	129.6	374.0	80.6	75.7	0.0	261	9	4	
2019-05-03 15:45	79.2	76.0	129.6	525.0	79.5	76.5	0.0	272	9	5	
2019-05-03 16:00	79.5	76.3	129.6	371.0	79.7	76.0	0.0	286	9	5	
2019-05-03 16:15	79.3	76.6	129.6	414.0	81.0	75.9	0.0	268	9	5	
2019-05-03 16:30	79.5	76.7	129.6	564.0	78.6	77.3	0.0	279	10	5	
2019-05-03 16:45	80.2	76.9	129.6	646.0	78.3	77.4	0.0	248	10	5	
2019-05-03 17:00	80.8	77.3	129.6	501.0	78.0	77.3	0.0	249	8	5	
2019-05-03 17:15	80.6	77.7	129.6	266.0	81.0	75.7	0.0	240	8	4	
2019-05-03 17:30	79.7	77.8	129.6	191.0	83.1	75.1	0.0	235	9	4	
2019-05-03 17:45	78.7	77.5	129.6	171.0	83.5	74.9	0.0	231	7	4	
2019-05-03 18:00	77.8	77.2	129.6	61.0	85.3	74.2	0.0	218	7	3	
2019-05-03 18:15	76.9	76.8	129.5	33.0	86.2	73.8	0.0	225	5	2	
2019-05-03 18:30	76.0	76.5	129.5	7.0	87.5	73.3	0.0	228	5	3	
2019-05-03 18:45	75.3	76.0	129.6	3.0	88.8	72.9	0.0	232	6	2	
2019-05-03 19:00	74.7	75.5	129.5	1.0	89.2	72.7	0.0	218	5	2	
2019-05-03 19:15	74.1	75.1	129.5	0.0	91.0	72.3	0.2	225	4	2	
2019-05-03 19:30	73.7	74.7	129.5	0.0	93.8	71.6	0.1	268	4	1	
2019-05-03 19:45	73.5	74.5	129.5	0.0	95.3	71.2	0.1	254	3	1	
2019-05-03 20:00	73.2	74.2	129.5	0.0	96.2	71.0	0.2	247	4	1	
2019-05-03 20:15	73.0	73.9	129.5	0.0	95.8	70.6	0.3	278	5	1	
2019-05-03 20:30	72.8	73.7	129.5	0.0	96.7	70.2	0.6	285	5	2	
2019-05-03 20:45	72.6	73.5	129.5	0.0	97.5	69.8	0.5	216	4	0	
2019-05-03 21:00	72.5	73.4	129.5	0.0	95.3	65.1	1.0	72	14	8	
2019-05-03 21:15	72.1	73.2	129.5	0.0	97.9	63.1	0.9	72	12	6	62.6
2019-05-03 21:30	71.6	73.0	129.5	0.0	96.6	64.6	0.4	131	10	5	63.8
2019-05-03 21:45	71.3	72.8	129.5	0.0	96.5	65.5	0.7	217	9	2	
2019-05-03 22:00	71.0	72.5	129.6	0.0	92.9	65.5	0.4	278	7	4	
2019-05-03 22:15	70.8	72.2	129.6	0.0	91.9	64.2	0.5	293	7	2	62.3
2019-05-03 22:30	70.5	72.0	129.6	0.0	91.2	64.1	0.4	254	7	3	62.1
2019-05-03 22:45	70.3	71.8	129.6	0.0	95.3	64.5	0.7	256	10	6	63.4
2019-05-03 23:00	70.0	71.6	129.6	0.0	93.4	64.2	0.3	259	12	7	62.7
2019-05-03 23:15	69.8	71.4	129.5	0.0	92.8	63.5	0.3	244	22	14	61.9
2019-05-03 23:30	69.5	71.1	129.5	0.0	90.0	63.8	0.0	242	18	11	61.5
2019-05-03 23:45	69.3	71.0	129.5	0.0	84.7	64.7	0.0	254	20	13	61.1
